1.152371022526679,0.10993318915222773,1.0
-1.2150028562450192,0.0853296683664961,0.0
-1.104999467927378,-0.31219511243375514,0.0
-1.18094169863791,-0.36837522617038604,0.0
-1.0546506099859483,-0.2141541949965008,0.0
-1.2111942164267604,-0.33441240105471415,0.0
-1.068704360095859,-0.17742151399501496,0.0
-0.9954115452333913,-0.33240535841214186,0.0
-1.4269571958712535,-0.1181428980936416,0.0
-1.207915099228551,-0.49333934925721484,0.0
-1.1907407609401215,-0.25719694201152477,0.0
-1.353077873223453,-0.45201619800817194,0.0
-1.1139390730375265,-0.5330816382483523,0.0
-1.3476201340841463,-0.20142744272669869,0.0
-1.300186580234077,-0.12206467395878459,0.0
-0.9647256493980139,-0.478144414727437,0.0
-0.9688664647838783,-0.4426522635412657,0.0
-1.0086752847043357,-0.6508591933105459,0.0
-1.26430792870537,-0.5325291721331367,0.0
-1.2314663015991167,-0.42730960011232333,0.0
-1.0882047263179624,-0.8224512185781719,0.0
